baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	entrez
ENSG00000169762.17	2452.07767491757	0.233534353225613	0.0875315968361594	2.66800060397322	0.00763041209267876	0.0102534989431252	TAPT1	202018
ENSG00000166889.14	3200.40297866353	0.182871256750351	0.0685630624430698	2.66719790852685	0.00764866165847593	0.0102773072211475	PATL1	219988
ENSG00000153317.15	3719.05694207138	0.218061919835965	0.0817602311874975	2.66709030379198	0.00765111106181514	0.010279883397701	ASAP1	50807
ENSG00000196388.8	292.390727653522	-0.327476160403307	0.122787825792952	-2.66700838041962	0.00765297635245393	0.0102816744680927	INCA1	388324
ENSG00000139291.14	1653.2250400665	0.18811837364533	0.0705665486708566	2.66582930848397	0.00767986750113206	0.0103163674561483	TMEM19	55266
ENSG00000159788.19	2310.45886470892	0.200584784552944	0.0753298639487788	2.66275251325734	0.0077504393869565	0.0104089952778939	RGS12	6002
ENSG00000111186.13	432.576726478302	-0.414783486880573	0.155780831568545	-2.66260927422297	0.00775373894550169	0.0104127027423845	WNT5B	81029
ENSG00000104763.20	20780.7281875024	0.327161555563225	0.122880199621923	2.66244322982737	0.00775756540831481	0.0104171172360507	ASAH1	427
ENSG00000094631.21	3252.97296260661	0.148535067650957	0.0557985750873276	2.66198675178519	0.00776809358303363	0.0104304971756004	HDAC6	10013
ENSG00000169231.13	1715.42889469631	0.258529109435206	0.0971196717143051	2.66196440815529	0.00776860924332428	0.0104304971756004	THBS3	7059
ENSG00000221914.11	3826.60226109289	0.200872608851933	0.07548470994978	2.66110327489598	0.00778850640128919	0.0104557586282213	PPP2R2A	5520
ENSG00000248333.9	1609.64560339499	0.144271208699345	0.0542345964086329	2.66013242935058	0.00781099329407601	0.0104844891922568	CDK11B	984
ENSG00000225698.3	216.24797367223	-0.657192192879605	0.247121727114892	-2.65938653210393	0.00782830938866616	0.0105070020683841	IGHV3-72	28410
ENSG00000196378.13	480.035738670061	-0.188857532972501	0.0710549989943788	-2.6579063492414	0.00786277388381392	0.0105525264615477	ZNF34	80778
ENSG00000268521.1	29.2717334372308	0.347033312267914	0.130577575615249	2.65767924264774	0.00786807383107711	0.0105589058887633	VN1R83P	100312828
ENSG00000168918.14	1804.98007202279	-0.314433109476019	0.118323360886112	-2.6574051575383	0.00787447436921092	0.0105667613131715	INPP5D	3635
ENSG00000109819.9	191.36460502381	-0.57537317790686	0.216522212630899	-2.65734019117793	0.00787599217159142	0.010568063955741	PPARGC1A	10891
ENSG00000143842.15	4056.00126618153	0.232147663844276	0.0874038257781915	2.65603549704343	0.00790652913421268	0.0106083018346104	SOX13	9580
ENSG00000127366.5	31.0010782263875	-0.370275317829114	0.139442575193639	-2.65539644054139	0.00792152520126141	0.0106269460998589	TAS2R5	54429
ENSG00000140057.9	122.058537012773	0.401201427022865	0.151097827981486	2.65524284751481	0.00792513320221741	0.0106310480661368	AK7	122481
ENSG00000061676.15	11558.7239558999	0.115822980149483	0.0436319112146231	2.65454748428864	0.00794148616244891	0.0106522448053179	NCKAP1	10787
ENSG00000162377.6	1647.13673672416	0.204153469182986	0.0769292541037887	2.65378199179669	0.00795952330259571	0.0106756975046549	COA7	65260
ENSG00000154639.19	2195.80723384957	0.441640788033272	0.166509991356074	2.65233806353904	0.00799364618003184	0.0107199761822877	CXADR	1525
ENSG00000144681.10	204.539800230665	-0.557655812994357	0.210343013980548	-2.65117344494231	0.00802126379039213	0.0107555198100087	STAC	6769
ENSG00000168887.11	2569.26136803456	0.158929673210685	0.059954012845881	2.65085964502881	0.00802871979634545	0.0107647701989035	C2orf68	388969
ENSG00000149654.11	22.752930062164	-0.620151360984074	0.23396282365073	-2.65064060737215	0.00803392789166282	0.0107710055528588	CDH22	64405
ENSG00000272899.4	40.805752171661	0.316063743119979	0.119266188479576	2.65006995821037	0.00804751052151584	0.0107884669156588	ATP6V1FNB	100130705
ENSG00000071994.11	2984.23529048883	0.166146958058686	0.0627044452956619	2.6496838824628	0.00805671157903994	0.0108000523408433	PDCD2	5134
ENSG00000184515.11	174.196404559548	-0.38391599352066	0.14489606998337	-2.64959562785051	0.00805881620801257	0.0108021240290305	BEX5	340542
ENSG00000206075.14	1784.84052009191	-0.710763307963725	0.268331270127603	-2.6488277256159	0.00807714934098108	0.0108259467820074	SERPINB5	5268
ENSG00000253451.1	75.8297885591331	-0.69075687782414	0.260909450850622	-2.64749657619577	0.00810901808684997	0.0108679069933237	IGLV2-28	28812
ENSG00000111725.11	2106.29475993226	0.170958029744391	0.0645745315406647	2.64745288375392	0.00811006602289339	0.0108685574353281	PRKAB1	5564
ENSG00000266993.3	18.713842410855	-0.267983708534661	0.101249067568211	-2.64677705159232	0.00812629088395292	0.0108895454561739	LOC105378721	105378721
ENSG00000166272.18	6058.11378864014	-0.17059756869364	0.0645377865342279	-2.64337495682724	0.00820840784895891	0.0109980595662497	WBP1L	54838
ENSG00000162437.14	1287.6170875856	-0.287520524403688	0.108782700577081	-2.64307213259481	0.00821575304032198	0.0110071376123823	RAVER2	55225
ENSG00000182580.3	5217.94900779004	-0.397261655804122	0.15034200290414	-2.64238634666469	0.0082324089547028	0.0110286876689978	EPHB3	2049
ENSG00000110514.19	4230.44318167772	0.157534484862752	0.0596215783377675	2.64223942496607	0.00823598121932235	0.0110327082168275	MADD	8567
ENSG00000243199.1	227.640028945526	-0.246769278155711	0.0934138710391545	-2.64167703800945	0.00824966795582733	0.0110495101969543	RPL6P10	642828
ENSG00000215067.10	142.218340445486	0.232454300015739	0.0880020149230791	2.64146565529122	0.00825481760911552	0.0110556410546931	ALOX12-AS1	100506713
ENSG00000204469.13	19729.6943255306	0.144260928599171	0.0546438521622124	2.64002120807528	0.0082900839223325	0.0111021033768887	PRRC2A	7916
ENSG00000101752.12	5064.1953351774	0.152152786226549	0.0576524559383993	2.6391379820683	0.0083117143225646	0.0111302992709901	MIB1	57534
ENSG00000171004.18	392.145409338904	0.602509166414758	0.22839226959689	2.63804535713131	0.00833854280830302	0.0111654515818117	HS6ST2	90161
ENSG00000169918.10	147.311282139137	-0.29815709254413	0.113030569705455	-2.63784472927187	0.00834347746634612	0.0111712848416187	OTUD7A	161725
ENSG00000064309.14	1179.28018320065	-0.353975352594279	0.134277231954784	-2.63615318428277	0.00838518681087756	0.0112263524022824	CDON	50937
ENSG00000180089.6	66.8121468569879	0.252604467108679	0.0958315349751622	2.63592216460009	0.00839089764025611	0.0112332197238023	TMEM86B	255043
ENSG00000100321.15	2100.97320043735	-0.282577738562669	0.107204774143089	-2.6358689789832	0.00839221288651355	0.0112342019639435	SYNGR1	9145
ENSG00000250802.7	104.812010002559	-0.293330119850795	0.111290903216489	-2.63570616621013	0.00839624028849773	0.0112388144327328	ZBED3-AS1	728723
ENSG00000162415.7	409.032627532158	0.378610928161934	0.143707595991844	2.63459231607646	0.00842383933084587	0.0112749759712659	ZSWIM5	57643
ENSG00000171962.18	435.703706461704	0.324886097936625	0.123335492227544	2.63416549501613	0.00843443661171469	0.0112883778900585	DRC3	83450
ENSG00000137166.16	6699.08542638044	0.261163265466591	0.099152588284769	2.63395308165353	0.00843971493607376	0.0112946597253254	FOXP4	116113
ENSG00000030066.13	3658.52600736077	0.168892780724931	0.0641321839489658	2.63351051414887	0.00845072192149858	0.0113086066832578	NUP160	23279
ENSG00000115317.12	1018.1615445364	0.143331910922127	0.0544435098386078	2.63267212835874	0.00847160840511262	0.0113349862286997	HTRA2	27429
ENSG00000067167.8	15322.7391583496	0.17946164821206	0.0681839967228106	2.63202007564368	0.00848788472301646	0.0113544046173556	TRAM1	23471
ENSG00000211456.13	3047.595766144	-0.116395647254884	0.0442252867392619	-2.63187999076445	0.00849138512103865	0.0113583006348307	SACM1L	22908
ENSG00000186732.14	41.5255245965572	0.900530727451279	0.342191255487747	2.6316590883297	0.00849690758614074	0.0113649006957742	MPPED1	758
ENSG00000257267.3	2064.33239331711	0.143961487725432	0.0547052281114061	2.63158554850109	0.00849874676238984	0.0113665736607482	ZNF271P	10778
ENSG00000188295.15	419.75198685905	0.245486553803041	0.093296588902389	2.631248973742	0.00850716878964005	0.01137704996042	ZNF669	79862
ENSG00000247572.8	362.397911501831	-0.17601865469961	0.0669110826558909	-2.6306352806281	0.00852254429205714	0.0113968233859864	CKMT2-AS1	100131067
ENSG00000113721.14	12378.065157164	-0.279371953328851	0.106224841382729	-2.63000584131043	0.00853834010765685	0.0114171561015931	PDGFRB	5159
ENSG00000165655.17	798.362435414059	-0.443898050711176	0.168822460039561	-2.62937793115416	0.00855412362405094	0.0114374695576838	ZNF503	84858
ENSG00000039319.17	2266.82009831796	0.173173095025858	0.065865924086594	2.62917582084155	0.00855920953349782	0.0114434777332764	ZFYVE16	9765
ENSG00000166448.15	159.296986923368	-0.426208667739811	0.162127755977119	-2.62884455021977	0.0085675514837011	0.0114538380319819	TMEM130	222865
ENSG00000167323.11	4721.10031503713	-0.203085989395591	0.0772601473998564	-2.62859955915601	0.00857372544450297	0.0114612987431256	STIM1	6786
ENSG00000179168.15	28.3450265743152	0.304492759549075	0.115860233797405	2.62810413520756	0.00858622265987214	0.0114772107212434	GGN	199720
ENSG00000198205.6	326.349188152882	-0.176463888705198	0.0671515034470883	-2.62784717611336	0.00859271094034852	0.0114850889051168	ZXDA	7789
ENSG00000188959.9	1722.6129460063	0.492423660462273	0.187393128030779	2.62775730165192	0.00859498132704943	0.0114873287170293	C9orf152	401546
ENSG00000100441.10	3520.01997615908	-0.188947741940694	0.0719259529921455	-2.62697585614649	0.00861474462629559	0.0115129461564011	KHNYN	23351
ENSG00000128641.19	6300.8147772764	0.233979231934581	0.0890881763233922	2.62637806262001	0.0086298906529664	0.0115323898473993	MYO1B	4430
ENSG00000113048.17	4189.70322663292	0.173451019571976	0.0660639997219128	2.62549982293071	0.00865218539176386	0.0115613832329041	MRPS27	23107
ENSG00000189108.13	31.3027654275864	-0.623681173583022	0.2375827501266	-2.6251113485751	0.00866206350113245	0.0115737821769869	IL1RAPL2	26280
ENSG00000065978.19	18818.5078783292	-0.231834733720304	0.0883257781428003	-2.6247686529915	0.00867078591669893	0.0115846353370766	YBX1	4904
ENSG00000142949.17	39763.8014330994	-0.207332927193448	0.0789922060885048	-2.62472638074125	0.00867186238945799	0.0115852723125553	PTPRF	5792
ENSG00000166575.17	2347.05588083876	-0.246781924803513	0.094066743273588	-2.62347686563104	0.00870373557918718	0.011627049576014	TMEM135	65084
ENSG00000132155.13	2540.21383893911	0.183511651367372	0.0699776682114439	2.62243164223299	0.00873047797931211	0.0116619674736794	RAF1	5894
ENSG00000100364.19	6317.20699656204	0.144604955049882	0.0551512482537879	2.62197066482445	0.0087422955597585	0.0116762795810768	KIAA0930	23313
ENSG00000205730.6	4077.80905739864	0.317230087091149	0.12098937260284	2.62196654356156	0.00874240127656564	0.0116762795810768	ITPRIPL2	162073
ENSG00000171873.8	22.4501552351771	-0.491040257383454	0.187288413575438	-2.62184001673797	0.00874564744246259	0.0116798076248526	ADRA1D	146
ENSG00000261115.6	360.500367685533	0.600642175688885	0.229136005667976	2.62133475678733	0.00875862110763915	0.0116963253530605	TMEM178B	100507421
ENSG00000187720.14	7978.0546419076	0.44555660241737	0.170025872004106	2.62052237795087	0.00877951678493947	0.0117226088783149	THSD4	79875
ENSG00000132002.9	10492.6813031565	-0.174965772489249	0.066774928561187	-2.62023151891394	0.00878700896436124	0.0117318017260025	DNAJB1	3337
ENSG00000093072.18	3900.73847287679	0.337760831613726	0.128919939597377	2.61992700794438	0.00879485892178465	0.0117414709503135	ADA2	51816
ENSG00000132541.11	1132.26087670018	0.238312371547226	0.0909775401546992	2.61946378350081	0.00880681235353062	0.0117566167538874	RIDA	10247
ENSG00000100109.17	1677.35603095124	0.153819928759791	0.0587353092511236	2.61886641478522	0.00882224878449939	0.0117764097580818	TFIP11	24144
ENSG00000133019.12	249.891208956653	0.639595519999349	0.244234341664732	2.61877799673783	0.00882453562205116	0.0117786484589777	CHRM3	1131
ENSG00000170927.15	52.7404407562358	0.595315678238666	0.227359144413025	2.61839337835123	0.00883448952590196	0.0117911198467165	PKHD1	5314
ENSG00000100138.15	6417.76346260629	0.140451419656901	0.053640816939874	2.61836839312744	0.00883513648902554	0.0117911686835921	SNU13	4809
ENSG00000279170.3	234.531654678285	-0.198283645551732	0.0757635766441042	-2.61713681342104	0.0088670793147854	0.0118329813624637	TSTD3	100130890
ENSG00000204348.10	727.758211058697	0.203634361316528	0.0778185321622839	2.61678491817175	0.00887622516396739	0.0118443681506888	DXO	1797
ENSG00000123066.9	9527.14231361505	0.235484653419103	0.0900014851215961	2.61645297409207	0.00888486019961277	0.0118550717872717	MED13L	23389
ENSG00000155849.15	1311.03594880316	-0.281130548850787	0.107471741478023	-2.61585552615499	0.00890042083495155	0.011875014136998	ELMO1	9844
ENSG00000198763.3	163408.41446842	-0.123451209872038	0.0471991823731289	-2.61553704248741	0.00890872574025514	0.0118852737465641	ND2	4536
ENSG00000028310.18	2171.47911764009	0.150210270246178	0.0574325431458437	2.6154208401452	0.00891175760120331	0.011888497571994	BRD9	65980
ENSG00000074966.11	46.392549224999	0.408803879129337	0.156340952245266	2.61482275282558	0.00892737701308193	0.0119085118863912	TXK	7294
ENSG00000137806.10	1075.06828021204	0.187405872143955	0.0716933456852572	2.61399255890066	0.00894909855400385	0.0119366626987673	NDUFAF1	51103
ENSG00000057757.10	2770.43239880188	-0.122426201358473	0.0468537337812885	-2.61294440118591	0.00897659040163314	0.0119725057566107	PITHD1	57095
ENSG00000038002.9	1696.97738216948	0.186051261474152	0.0712162454377777	2.61248343450942	0.00898870483335034	0.0119870958034042	AGA	175
ENSG00000185104.20	3487.37632343698	0.176082571446429	0.0674005192156229	2.6124809347999	0.00898877056673121	0.0119870958034042	FAF1	11124
ENSG00000130725.8	3449.10993963857	0.148052933261534	0.0566903698177854	2.61160641106076	0.00901179376201418	0.0120169691374743	UBE2M	9040
ENSG00000168779.20	327.812331445989	-0.299503634217514	0.11469327462994	-2.61134434589881	0.00901870328097467	0.012025352704436	SHOX2	6474
ENSG00000093183.14	3359.47412746526	-0.141494616254534	0.0542282130655605	-2.60924357001163	0.00907426277819269	0.0120977645513545	SEC22C	9117
ENSG00000134762.17	1729.51891626062	-0.695788266125368	0.266677983246891	-2.60909527533515	0.00907819626974084	0.012102173455169	DSC3	1825
ENSG00000103449.12	105.016538707565	0.403698753127929	0.154760633674142	2.60853644459703	0.00909303284243501	0.0121211156810764	SALL1	6299
ENSG00000110077.14	2617.02401075514	-0.307486020387729	0.11797267017012	-2.60641740111779	0.00914948885845836	0.0121955306539501	MS4A6A	64231
ENSG00000163931.16	12514.1311732496	-0.23139331634539	0.0888197808727698	-2.60520026137927	0.00918205744043969	0.0122380975323868	TKT	7086
ENSG00000154548.9	87.2098713257985	0.542646744409303	0.208320484895811	2.60486502170299	0.00919104603830527	0.0122483876495572	SRSF12	135295
ENSG00000172551.11	14722.7123820131	-0.956241601310391	0.367098323830261	-2.60486507084282	0.00919104472017063	0.0122483876495572	MUCL1	118430
ENSG00000165861.14	1977.01620884283	-0.164208180183162	0.0630568654122498	-2.60412849750159	0.00921082164490096	0.012273832959078	ZFYVE1	53349
ENSG00000124444.16	683.002916826966	0.15451933827942	0.059348958931688	2.60357285217548	0.00922576579224679	0.0122921128060296	ZNF576	79177
ENSG00000104892.17	225.51190440836	0.371618034603083	0.142822187893798	2.60196290284683	0.00926918782343928	0.012348263593766	KLC3	147700
ENSG00000144596.13	77.6236437387539	-0.320020378954014	0.123001173250309	-2.60176688154648	0.00927448715942273	0.0123544713105591	GRIP2	80852
ENSG00000102452.18	215.029617560938	-0.399316613149568	0.153508891733548	-2.60126047840068	0.00928819002638595	0.0123718716768754	NALCN	259232
ENSG00000135976.20	249.61629917124	0.299538165824009	0.115231031189204	2.59945747888155	0.00933712454137024	0.012436194973124	ANKRD36	375248
ENSG00000108950.12	867.657666258099	-0.365348609133078	0.140563667960558	-2.59916815229661	0.00934499842341894	0.0124458241670877	FAM20A	54757
ENSG00000181019.13	8262.87441906534	0.38432752691351	0.147877724855165	2.59895482764513	0.00935080774347813	0.0124527026050262	NQO1	1728
ENSG00000164323.14	3402.57665000324	-0.162893080381116	0.0626867766567009	-2.598523788728	0.00936255575597322	0.0124674882535252	CFAP97	57587
ENSG00000222020.3	25.7117462570582	-0.32533482741213	0.125218757533343	-2.59813173218477	0.00937325273300463	0.0124808723667069	HDAC4-AS1	101928111
ENSG00000197580.13	66.7728432861071	0.350412336857257	0.134875401822346	2.59804480374271	0.00937562598840741	0.0124831720204049	BCO2	83875
ENSG00000131584.19	2103.1831188874	0.197298089669123	0.075991971045279	2.59630177971783	0.00942332600043634	0.012545817482869	ACAP3	116983
ENSG00000168539.4	212.034226084824	-0.716591875929403	0.276020884282892	-2.59615093180765	0.00942746430061826	0.0125504620880259	CHRM1	1128
ENSG00000226824.7	125.873266945713	0.293642238187177	0.113128018627901	2.59566322957551	0.00944085482013778	0.0125674223687584	LOC100996437	100996437
ENSG00000119041.11	2276.67488668306	0.131895679758209	0.0508749721246599	2.59254549437438	0.00952685800832812	0.0126810337631698	GTF3C3	9330
ENSG00000139908.15	84.8083739225108	-0.339494410880824	0.13095621097297	-2.59242695217332	0.00953014175571427	0.0126845306901535	TSSK4	283629
ENSG00000185753.13	1633.74470780544	0.13839155922205	0.0533874626025498	2.59221083894406	0.00953613092374962	0.0126916277771268	CXorf38	159013
ENSG00000257511.1	75.6651594528934	-0.172433370784331	0.0665345062631441	-2.59163824110089	0.00955201561674462	0.0127110172683249	LOC100420981	100420981
ENSG00000104164.12	3310.84676062197	-0.106524515409277	0.0411081465646665	-2.5913237231872	0.00956075083442968	0.0127217650240744	BLOC1S6	26258
ENSG00000120868.14	1132.9167913077	0.208990073909607	0.0807494500821618	2.58812999589423	0.00964985556387383	0.0128394455391497	APAF1	317
ENSG00000099797.15	7260.76610706566	0.191411526166302	0.0739634185641606	2.58792156828527	0.00965569632848613	0.0128463320711911	TECR	9524
ENSG00000168591.16	2510.99743377527	-0.150425068465689	0.0581737534128955	-2.58578928882289	0.00971563045562664	0.0129251807135731	TMUB2	79089
ENSG00000176402.6	227.052388526382	-0.386471836366468	0.149486977996104	-2.5853210864731	0.00972883500551763	0.0129418561242659	GJC3	349149
ENSG00000130758.8	712.990773569659	0.193028744156741	0.0746668568054243	2.58519981174189	0.00973225788220351	0.0129446266709176	MAP3K10	4294
ENSG00000169964.8	656.330789971009	-0.196767269658458	0.0761128688601587	-2.58520369295206	0.00973214832170644	0.0129446266709176	TMEM42	131616
ENSG00000141219.15	1412.01029615171	0.179891590145565	0.069590205822604	2.5850130491658	0.00973753119717059	0.0129507488927326	C17orf80	55028
ENSG00000024862.18	1317.06704654485	-0.183279348782914	0.0709016137687417	-2.58498134302996	0.00973842668523795	0.0129510482380164	CCDC28A	25901
ENSG00000134758.14	1404.46881050165	0.170777919666621	0.0660663514750733	2.58494552603008	0.00973943836624072	0.0129515020554167	RNF138	51444
ENSG00000073605.18	986.611276825497	0.457896998840931	0.177213220985199	2.58387605786577	0.00976968957396437	0.0129899417158678	GSDMB	55876
ENSG00000105852.11	570.160880291379	0.661555933567904	0.25606978203838	2.58349863971356	0.00978038527889703	0.0130032679158797	PON3	5446
ENSG00000101470.10	43.8501567162707	-0.463924615865206	0.179616461176264	-2.58286246609625	0.00979843751151436	0.013025475904723	TNNC2	7125
ENSG00000132530.17	693.352888218312	0.392101653073189	0.151819882772129	2.58267656326481	0.00980371834318223	0.0130315991848616	XAF1	54739
ENSG00000100678.19	15.0686266812357	-0.421949234558703	0.163432537671939	-2.58179454696892	0.00982880783565557	0.0130640504863901	SLC8A3	6547
ENSG00000018189.13	2592.30676470619	0.162160865343983	0.0628181609676995	2.5814328666413	0.00983911258367169	0.0130768473953471	RUFY3	22902
ENSG00000005893.16	15530.7776634395	0.141320011152576	0.0547609458215764	2.580671480968	0.00986083693146485	0.0131039174411528	LAMP2	3920
ENSG00000007129.18	89.6128795719267	0.367651214715969	0.14246908139895	2.58056843706637	0.00986378032768108	0.0131069272506633	CEACAM21	90273
ENSG00000166359.11	71.6355448715118	0.246282241166242	0.0955000217346591	2.57887104832836	0.00991237814717156	0.0131705977747479	WDR88	126248
ENSG00000062650.19	4944.54045716396	0.122178250626345	0.0473864804018605	2.57833562632661	0.00992775197164075	0.013190117784605	WAPL	23063
ENSG00000134243.12	9595.96916839904	-0.180981063254649	0.0702032767271903	-2.57795749275266	0.00993862229385494	0.0132036521197091	SORT1	6272
ENSG00000138449.11	20092.3175941914	0.49470034759203	0.192074220641913	2.57556868349505	0.0100075395283349	0.0132925154215715	SLC40A1	30061
ENSG00000285576.1	6.06172689075724	-1.330715563983	0.516683610240495	-2.57549405014727	0.0100096995433357	0.0132944225354527	LOC112268117	112268117
ENSG00000054598.9	1568.21144090424	-0.553327923866544	0.214869206491392	-2.57518484338383	0.0100186529332973	0.0133053992414022	FOXC1	2296
ENSG00000124215.17	64.2307399211601	0.381444992035186	0.148142274343959	2.57485578457868	0.0100281889926836	0.0133171482065486	CDH26	60437
ENSG00000168152.13	365.397903262097	0.143188972244584	0.0556234447094366	2.5742557476001	0.0100455987587983	0.0133393508951378	THAP9	79725
ENSG00000154174.8	6811.15162304302	0.112554983196889	0.0437447837346596	2.57299210528981	0.0100823507540379	0.013387232927796	TOMM70	9868
ENSG00000135164.19	2902.97590669497	0.189019687512951	0.0734694215538472	2.57276678535456	0.0100889165626202	0.0133950302513193	DMTF1	9988
ENSG00000145794.17	369.657853958712	0.543631738872147	0.211305395608341	2.57273003988871	0.0100899876841843	0.0133955317217423	MEGF10	84466
ENSG00000173281.5	4231.08517791922	-0.266391141907341	0.103587456886617	-2.57165442529322	0.0101213864934686	0.0134344471815876	PPP1R3B	79660
ENSG00000110911.16	4867.57186050638	0.16358148809884	0.0636157788492422	2.57139802511101	0.0101288840302316	0.0134434752109937	SLC11A2	4891
ENSG00000141698.17	2007.87916208809	-0.179162645358968	0.0696758926687904	-2.57137208432522	0.0101296428542173	0.0134435587151532	NT5C3B	115024
ENSG00000166685.12	2064.36716271865	0.176946595073411	0.0688347284497936	2.57060061190582	0.010152233237725	0.0134726139785925	COG1	9382
ENSG00000171291.8	495.815085946785	0.267774555623469	0.104191187170922	2.57003075686425	0.0101689486198361	0.0134938693115808	ZNF439	90594
ENSG00000251602.7	169.441055617266	0.283009786935739	0.110142132051389	2.56949617430409	0.0101846516352816	0.0135137784387918	MTA1-DT	100507437
ENSG00000155380.12	2372.75153123314	0.378730703094983	0.147401276043299	2.56938551185765	0.0101879049684858	0.0135171667706874	SLC16A1	6566
ENSG00000165169.11	2525.23021569726	0.191179653258338	0.0744159438749833	2.56906844559432	0.0101972314312808	0.0135276827901032	DYNLT3	6990
ENSG00000100614.18	5250.56812486007	0.131410000571318	0.05116000576433	2.56860800948034	0.0102107886329063	0.0135447376783962	PPM1A	5494
ENSG00000177483.11	29.3191592114426	0.28983097207428	0.112841623486805	2.56847573721918	0.0102146862577641	0.0135489775561306	RBM44	375316
ENSG00000104635.15	4092.45555224673	-0.23386715832739	0.0910668035302389	-2.56808353056703	0.010226251074152	0.0135633860796751	SLC39A14	23516
ENSG00000234948.2	8.94253062390086	-0.554515832412927	0.215983956310093	-2.56739362444494	0.0102466223037269	0.0135894720351089	LINC01524	101927700
ENSG00000006047.13	574.60429534298	0.458339915879574	0.17862462754723	2.5659390990662	0.0102896892570968	0.0136456523009951	YBX2	51087
ENSG00000178429.9	38.5058068935256	-0.239525741469883	0.0933598831306325	-2.56561740908277	0.0102992358845351	0.0136573749874691	RPS3AP5	439992
ENSG00000230979.3	36.5128314839048	-0.260926080195145	0.101755442653284	-2.5642469178205	0.0103399956364782	0.0137095426016119	RPL18AP6	285053
ENSG00000070540.13	1935.44750079246	0.25253075856298	0.0984901495299256	2.56402046060708	0.0103467444984578	0.0137175492568257	WIPI1	55062
ENSG00000136938.9	8936.38130301475	0.164506634542817	0.0641610231979264	2.56396526026932	0.0103483901691653	0.0137187895476212	ANP32B	10541
ENSG00000164713.10	3575.19400434203	-0.196510740269264	0.0766572733766459	-2.56349765147181	0.0103623401935017	0.0137363403457123	BRI3	25798
ENSG00000067208.14	1154.80262813391	-0.149503162045909	0.0583474943817819	-2.56228932587358	0.0103984653090901	0.0137832820667629	EVI5	7813
ENSG00000140577.16	3314.68580509789	-0.136651047972536	0.0533352291834834	-2.56211607345739	0.0104036541840424	0.0137892138269181	CRTC3	64784
ENSG00000078747.16	4095.52676476964	0.115409180729686	0.0450535054650007	2.56160268859301	0.0104190434884822	0.013808663701324	ITCH	83737
ENSG00000141179.14	1389.42452525184	0.238846878865712	0.0932986022108971	2.56002633700567	0.0104664231034515	0.0138705056947572	PCTP	58488
ENSG00000166747.13	7020.62215601907	0.145178603813438	0.0567130844162115	2.55987847086551	0.0104708772608341	0.0138754566418435	AP1G1	164
ENSG00000270170.2	882.40205754556	0.183967821907662	0.0719015537861736	2.55860704282914	0.0105092460083998	0.0139253456609004	NCBP2AS2	152217
ENSG00000198846.6	235.236625353087	0.430910321189127	0.168427906199489	2.55842592188226	0.0105147219836221	0.0139316460411257	TOX	9760
ENSG00000141580.16	6517.92367909872	0.173679342555106	0.0678952807982224	2.55804734162986	0.0105261761028856	0.0139458658497733	WDR45B	56270
ENSG00000141376.23	1740.59034211694	0.225883398315912	0.0883324454954582	2.55719624933883	0.010551966823549	0.0139781180207996	BCAS3	54828
ENSG00000162298.19	5281.41582417044	0.157228851297777	0.0615281115873728	2.55539861766283	0.0106066254171541	0.0140495604641102	SYVN1	84447
ENSG00000238227.8	2378.3813592986	-0.136319171851648	0.0533491956958491	-2.55522449914375	0.0106119329987362	0.0140556271285283	TMEM250	90120
ENSG00000224165.6	118.238754310962	0.304089921178841	0.119012007916206	2.55511965979892	0.0106151299115591	0.0140588975477511	DNAJC27-AS1	729723
ENSG00000179299.17	378.315509470089	0.322009312690893	0.12609330691522	2.55373834320485	0.0106573310712611	0.01411285451293	NSUN7	79730
ENSG00000049449.10	2978.1470985376	0.257802297947607	0.100982177877683	2.55294848423525	0.0106815293597404	0.0141439292735256	RCN1	5954
ENSG00000022840.16	10469.5386455958	0.100904023596781	0.0395265280969612	2.55281777719654	0.0106855384365186	0.0141482680957276	RNF10	9921
ENSG00000153237.18	90.3813291093467	0.293422991851697	0.114961488502317	2.55235901756598	0.0106996202103437	0.0141659422399712	CCDC148	130940
ENSG00000265485.7	19.3824971030308	-0.43586866382546	0.170775008482792	-2.5522977143894	0.0107015031802469	0.0141674642568538	LINC01915	729950
ENSG00000157637.13	7297.77992871481	0.168853639885361	0.0661788652028232	2.55147378801167	0.0107268392620555	0.0142000329517157	SLC38A10	124565
ENSG00000144028.15	18882.1406892816	0.127129919200752	0.0498277671319099	2.55138703815885	0.0107295099572072	0.014202595131789	SNRNP200	23020
ENSG00000273344.1	719.067826358156	0.242772287055084	0.0951547737868168	2.55134111924838	0.0107309238635671	0.0142034934701191	PAXIP1-DT	202781
ENSG00000103111.15	2413.57736686402	-0.164686496910535	0.0645525849854695	-2.55119910298876	0.0107352977878767	0.0142083093084545	MON1B	22879
ENSG00000184497.13	336.626442703299	-0.211799449809662	0.0830207715337648	-2.55116214769845	0.0107364362247617	0.0142088425697024	TMEM255B	348013
ENSG00000148702.15	45.0260776675955	0.747707837570168	0.293116687024883	2.5508879933086	0.0107448851194251	0.0142190499203352	HABP2	3026
ENSG00000196338.13	92.1084611119139	-0.243924227441958	0.0956417339964463	-2.55039528508571	0.0107600842689821	0.0142381880887867	NLGN3	54413
ENSG00000145365.11	1302.81845968227	0.22928147839016	0.0899505003172397	2.54897390877787	0.0108040382961485	0.0142953706715751	TIFA	92610
